ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.29,192.168.4.133,9666,56668,1024,0x0002
192.168.4.111,192.168.4.133,9595,56668,1024,0x0002
192.168.4.113,192.168.4.133,10001,56668,1024,0x0002
192.168.4.1,192.168.4.133,119,56668,1024,0x0002
192.168.4.20,192.168.4.133,119,56668,1024,0x0002
192.168.4.21,192.168.4.133,9666,56668,1024,0x0002
192.168.4.29,192.168.4.133,119,56668,1024,0x0002
192.168.4.111,192.168.4.133,2800,56668,1024,0x0002
192.168.4.113,192.168.4.133,9595,56668,1024,0x0002
192.168.4.133,192.168.4.1,56668,9666,0,0x0014
192.168.4.133,192.168.4.113,56668,12174,0,0x0014
192.168.4.133,192.168.4.111,56668,2525,14000,0x0014
192.168.4.133,192.168.4.21,56668,5666,0,0x0014
192.168.4.133,192.168.4.21,56668,7435,0,0x0014
192.168.4.133,192.168.4.21,56668,1087,0,0x0014
192.168.4.133,192.168.4.21,56668,1164,0,0x0014
192.168.4.133,192.168.4.111,56668,5566,14000,0x0014
192.168.4.133,192.168.4.20,56668,1087,0,0x0014
192.168.4.133,192.168.4.20,56668,9666,0,0x0014
192.168.4.133,192.168.4.20,56668,5666,0,0x0014
192.168.4.133,192.168.4.21,56668,5963,0,0x0014
192.168.4.133,192.168.4.1,56668,119,0,0x0014
192.168.4.21,192.168.4.133,119,56668,1024,0x0002
192.168.4.29,192.168.4.133,12174,56668,1024,0x0002
192.168.4.111,192.168.4.133,18101,56668,1024,0x0002
192.168.4.113,192.168.4.133,2800,56668,1024,0x0002
192.168.4.1,192.168.4.133,12174,56668,1024,0x0002
192.168.4.20,192.168.4.133,12174,56668,1024,0x0002
192.168.4.21,192.168.4.133,12174,56668,1024,0x0002
192.168.4.29,192.168.4.133,10001,56668,1024,0x0002
192.168.4.111,192.168.4.133,2005,56668,1024,0x0002
192.168.4.113,192.168.4.133,18101,56668,1024,0x0002
192.168.4.1,192.168.4.133,10001,56668,1024,0x0002
192.168.4.20,192.168.4.133,10001,56668,1024,0x0002
192.168.4.21,192.168.4.133,10001,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,5963,0,0x0014
192.168.4.133,192.168.4.113,56668,9595,0,0x0014
192.168.4.133,192.168.4.29,56668,5989,0,0x0014
192.168.4.133,192.168.4.29,56668,545,0,0x0014
192.168.4.133,192.168.4.113,56668,10001,0,0x0014
192.168.4.133,192.168.4.29,56668,8181,0,0x0014
192.168.4.133,192.168.4.29,56668,1138,0,0x0014
192.168.4.133,192.168.4.29,56668,648,0,0x0014
192.168.4.133,192.168.4.29,56668,5566,0,0x0014
192.168.4.133,192.168.4.111,56668,1092,14000,0x0014
192.168.4.133,192.168.4.29,56668,1092,0,0x0014
192.168.4.133,192.168.4.29,56668,1087,0,0x0014
192.168.4.133,192.168.4.29,56668,5666,0,0x0014
192.168.4.133,192.168.4.111,56668,648,14000,0x0014
192.168.4.133,192.168.4.29,56668,7435,0,0x0014
192.168.4.133,192.168.4.29,56668,5963,0,0x0014
192.168.4.133,192.168.4.29,56668,1164,0,0x0014
192.168.4.133,192.168.4.111,56668,7435,14000,0x0014
192.168.4.133,192.168.4.20,56668,119,0,0x0014
192.168.4.133,192.168.4.111,56668,545,14000,0x0014
192.168.4.133,192.168.4.1,56668,10001,0,0x0014
192.168.4.111,192.168.4.133,687,56668,1024,0x0002
192.168.4.113,192.168.4.133,2005,56668,1024,0x0002
192.168.4.1,192.168.4.133,9595,56668,1024,0x0002
192.168.4.20,192.168.4.133,9595,56668,1024,0x0002
192.168.4.21,192.168.4.133,9595,56668,1024,0x0002
192.168.4.29,192.168.4.133,9595,56668,1024,0x0002
192.168.4.111,192.168.4.133,4550,56668,1024,0x0002
192.168.4.113,192.168.4.133,687,56668,1024,0x0002
192.168.4.1,192.168.4.133,2800,56668,1024,0x0002
192.168.4.20,192.168.4.133,2800,56668,1024,0x0002
192.168.4.21,192.168.4.133,2800,56668,1024,0x0002
192.168.4.29,192.168.4.133,2800,56668,1024,0x0002
192.168.4.111,192.168.4.133,666,56668,1024,0x0002
192.168.4.113,192.168.4.133,4550,56668,1024,0x0002
192.168.4.1,192.168.4.133,18101,56668,1024,0x0002
192.168.4.20,192.168.4.133,18101,56668,1024,0x0002
192.168.4.21,192.168.4.133,18101,56668,1024,0x0002
192.168.4.29,192.168.4.133,18101,56668,1024,0x0002
192.168.4.111,192.168.4.133,6502,56668,1024,0x0002
192.168.4.113,192.168.4.133,666,56668,1024,0x0002
192.168.4.1,192.168.4.133,2005,56668,1024,0x0002
192.168.4.133,192.168.4.1,56668,12174,0,0x0014
192.168.4.133,192.168.4.21,56668,9666,0,0x0014
192.168.4.29,192.168.4.133,2005,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,10001,0,0x0014
192.168.4.133,192.168.4.1,56668,2800,0,0x0014
192.168.4.133,192.168.4.21,56668,12174,0,0x0014
192.168.4.133,192.168.4.1,56668,2005,0,0x0014
192.168.4.133,192.168.4.1,56668,18101,0,0x0014
192.168.4.133,192.168.4.21,56668,119,0,0x0014
192.168.4.133,192.168.4.1,56668,9595,0,0x0014
192.168.4.111,192.168.4.133,306,56668,1024,0x0002
192.168.4.20,192.168.4.133,2005,56668,1024,0x0002
192.168.4.21,192.168.4.133,2005,56668,1024,0x0002
192.168.4.29,192.168.4.133,687,56668,1024,0x0002
192.168.4.111,192.168.4.133,5087,56668,1024,0x0002
192.168.4.113,192.168.4.133,6502,56668,1024,0x0002
192.168.4.1,192.168.4.133,687,56668,1024,0x0002
192.168.4.20,192.168.4.133,687,56668,1024,0x0002
192.168.4.21,192.168.4.133,687,56668,1024,0x0002
192.168.4.133,192.168.4.29,56668,9666,0,0x0014
192.168.4.133,192.168.4.111,56668,5666,14000,0x0014
192.168.4.133,192.168.4.111,56668,1087,14000,0x0014
192.168.4.133,192.168.4.111,56668,1164,14000,0x0014
192.168.4.133,192.168.4.29,56668,119,0,0x0014
192.168.4.133,192.168.4.111,56668,5963,14000,0x0014
192.168.4.133,192.168.4.20,56668,12174,0,0x0014
192.168.4.133,192.168.4.20,56668,10001,0,0x0014
192.168.4.133,192.168.4.113,56668,18101,0,0x0014
192.168.4.133,192.168.4.113,56668,2800,0,0x0014
192.168.4.133,192.168.4.113,56668,2005,0,0x0014
192.168.4.133,192.168.4.113,56668,687,0,0x0014
192.168.4.133,192.168.4.113,56668,4550,0,0x0014
192.168.4.133,192.168.4.113,56668,666,0,0x0014
192.168.4.111,192.168.4.133,3211,56668,1024,0x0002
192.168.4.113,192.168.4.133,306,56668,1024,0x0002
192.168.4.1,192.168.4.133,4550,56668,1024,0x0002
192.168.4.20,192.168.4.133,4550,56668,1024,0x0002
192.168.4.21,192.168.4.133,4550,56668,1024,0x0002
192.168.4.29,192.168.4.133,4550,56668,1024,0x0002
192.168.4.111,192.168.4.133,2393,56668,1024,0x0002
192.168.4.113,192.168.4.133,5087,56668,1024,0x0002
192.168.4.1,192.168.4.133,666,56668,1024,0x0002
192.168.4.20,192.168.4.133,666,56668,1024,0x0002
192.168.4.21,192.168.4.133,666,56668,1024,0x0002
192.168.4.29,192.168.4.133,666,56668,1024,0x0002
192.168.4.111,192.168.4.133,4662,56668,1024,0x0002
192.168.4.113,192.168.4.133,3211,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,9595,0,0x0014
192.168.4.133,192.168.4.21,56668,2800,0,0x0014
192.168.4.133,192.168.4.21,56668,18101,0,0x0014
192.168.4.133,192.168.4.1,56668,687,0,0x0014
192.168.4.133,192.168.4.113,56668,6502,0,0x0014
192.168.4.133,192.168.4.21,56668,687,0,0x0014
192.168.4.133,192.168.4.20,56668,2800,0,0x0014
192.168.4.133,192.168.4.21,56668,2005,0,0x0014
192.168.4.133,192.168.4.20,56668,9595,0,0x0014
192.168.4.133,192.168.4.29,56668,10001,0,0x0014
192.168.4.133,192.168.4.29,56668,12174,0,0x0014
192.168.4.133,192.168.4.111,56668,12174,14000,0x0014
192.168.4.133,192.168.4.20,56668,18101,0,0x0014
192.168.4.133,192.168.4.111,56668,9666,14000,0x0014
192.168.4.133,192.168.4.1,56668,4550,0,0x0014
192.168.4.133,192.168.4.111,56668,119,14000,0x0014
192.168.4.133,192.168.4.20,56668,2005,0,0x0014
192.168.4.133,192.168.4.1,56668,666,0,0x0014
192.168.4.21,192.168.4.133,6502,56668,1024,0x0002
192.168.4.29,192.168.4.133,6502,56668,1024,0x0002
192.168.4.111,192.168.4.133,5000,56668,1024,0x0002
192.168.4.113,192.168.4.133,2393,56668,1024,0x0002
192.168.4.1,192.168.4.133,6502,56668,1024,0x0002
192.168.4.20,192.168.4.133,6502,56668,1024,0x0002
192.168.4.21,192.168.4.133,306,56668,1024,0x0002
192.168.4.29,192.168.4.133,306,56668,1024,0x0002
192.168.4.111,192.168.4.133,2099,56668,1024,0x0002
192.168.4.113,192.168.4.133,4662,56668,1024,0x0002
192.168.4.1,192.168.4.133,306,56668,1024,0x0002
192.168.4.20,192.168.4.133,306,56668,1024,0x0002
192.168.4.21,192.168.4.133,5087,56668,1024,0x0002
192.168.4.29,192.168.4.133,5087,56668,1024,0x0002
192.168.4.111,192.168.4.133,14442,56668,1024,0x0002
192.168.4.113,192.168.4.133,5000,56668,1024,0x0002
192.168.4.1,192.168.4.133,5087,56668,1024,0x0002
192.168.4.20,192.168.4.133,5087,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,5087,0,0x0014
192.168.4.133,192.168.4.113,56668,3211,0,0x0014
192.168.4.133,192.168.4.113,56668,306,0,0x0014
192.168.4.133,192.168.4.111,56668,9595,14000,0x0014
192.168.4.133,192.168.4.20,56668,687,0,0x0014
192.168.4.133,192.168.4.111,56668,10001,14000,0x0014
192.168.4.133,192.168.4.21,56668,666,0,0x0014
192.168.4.133,192.168.4.21,56668,4550,0,0x0014
192.168.4.133,192.168.4.29,56668,18101,0,0x0014
192.168.4.133,192.168.4.111,56668,2005,14000,0x0014
192.168.4.133,192.168.4.20,56668,4550,0,0x0014
192.168.4.133,192.168.4.111,56668,2800,14000,0x0014
192.168.4.133,192.168.4.29,56668,2005,0,0x0014
192.168.4.133,192.168.4.29,56668,2800,0,0x0014
192.168.4.133,192.168.4.29,56668,9595,0,0x0014
192.168.4.133,192.168.4.20,56668,666,0,0x0014
192.168.4.133,192.168.4.111,56668,18101,14000,0x0014
192.168.4.133,192.168.4.29,56668,687,0,0x0014
192.168.4.133,192.168.4.111,56668,306,14000,0x0014
192.168.4.111,192.168.4.133,2013,56668,1024,0x0002
192.168.4.113,192.168.4.133,2099,56668,1024,0x0002
192.168.4.1,192.168.4.133,3211,56668,1024,0x0002
192.168.4.20,192.168.4.133,3211,56668,1024,0x0002
192.168.4.21,192.168.4.133,3211,56668,1024,0x0002
192.168.4.29,192.168.4.133,3211,56668,1024,0x0002
192.168.4.111,192.168.4.133,787,56668,1024,0x0002
192.168.4.113,192.168.4.133,14442,56668,1024,0x0002
192.168.4.1,192.168.4.133,2393,56668,1024,0x0002
192.168.4.20,192.168.4.133,2393,56668,1024,0x0002
192.168.4.21,192.168.4.133,2393,56668,1024,0x0002
192.168.4.29,192.168.4.133,2393,56668,1024,0x0002
192.168.4.111,192.168.4.133,1149,56668,1024,0x0002
192.168.4.113,192.168.4.133,2013,56668,1024,0x0002
192.168.4.1,192.168.4.133,4662,56668,1024,0x0002
192.168.4.20,192.168.4.133,4662,56668,1024,0x0002
192.168.4.21,192.168.4.133,4662,56668,1024,0x0002
192.168.4.29,192.168.4.133,4662,56668,1024,0x0002
192.168.4.111,192.168.4.133,1271,56668,1024,0x0002
192.168.4.133,192.168.4.111,56668,687,14000,0x0014
192.168.4.133,192.168.4.1,56668,306,0,0x0014
192.168.4.133,192.168.4.1,56668,6502,0,0x0014
192.168.4.133,192.168.4.29,56668,666,0,0x0014
192.168.4.133,192.168.4.113,56668,4662,0,0x0014
192.168.4.133,192.168.4.113,56668,2393,0,0x0014
192.168.4.133,192.168.4.111,56668,666,14000,0x0014
192.168.4.133,192.168.4.113,56668,5000,0,0x0014
192.168.4.133,192.168.4.111,56668,4550,14000,0x0014
192.168.4.133,192.168.4.21,56668,5087,0,0x0014
192.168.4.133,192.168.4.21,56668,6502,0,0x0014
192.168.4.133,192.168.4.21,56668,306,0,0x0014
192.168.4.133,192.168.4.111,56668,3211,14000,0x0014
192.168.4.133,192.168.4.111,56668,5087,14000,0x0014
192.168.4.20,192.168.4.133,5000,56668,1024,0x0002
192.168.4.21,192.168.4.133,5000,56668,1024,0x0002
192.168.4.29,192.168.4.133,5000,56668,1024,0x0002
192.168.4.111,192.168.4.133,57294,56668,1024,0x0002
192.168.4.113,192.168.4.133,787,56668,1024,0x0002
192.168.4.1,192.168.4.133,5000,56668,1024,0x0002
192.168.4.20,192.168.4.133,2099,56668,1024,0x0002
192.168.4.21,192.168.4.133,2099,56668,1024,0x0002
192.168.4.29,192.168.4.133,2099,56668,1024,0x0002
192.168.4.111,192.168.4.133,1081,56668,1024,0x0002
192.168.4.113,192.168.4.133,1149,56668,1024,0x0002
192.168.4.1,192.168.4.133,2099,56668,1024,0x0002
192.168.4.20,192.168.4.133,14442,56668,1024,0x0002
192.168.4.21,192.168.4.133,14442,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,14442,0,0x0014
192.168.4.133,192.168.4.113,56668,2099,0,0x0014
192.168.4.133,192.168.4.113,56668,2013,0,0x0014
192.168.4.133,192.168.4.20,56668,6502,0,0x0014
192.168.4.133,192.168.4.111,56668,4662,14000,0x0014
192.168.4.133,192.168.4.20,56668,306,0,0x0014
192.168.4.133,192.168.4.20,56668,4662,0,0x0014
192.168.4.133,192.168.4.20,56668,5087,0,0x0014
192.168.4.133,192.168.4.111,56668,2393,14000,0x0014
192.168.4.133,192.168.4.20,56668,2393,0,0x0014
192.168.4.133,192.168.4.21,56668,2393,0,0x0014
192.168.4.133,192.168.4.21,56668,3211,0,0x0014
192.168.4.133,192.168.4.21,56668,4662,0,0x0014
192.168.4.111,192.168.4.133,5051,56668,1024,0x0002
192.168.4.113,192.168.4.133,1271,56668,1024,0x0002
192.168.4.1,192.168.4.133,14442,56668,1024,0x0002
192.168.4.20,192.168.4.133,2013,56668,1024,0x0002
192.168.4.21,192.168.4.133,2013,56668,1024,0x0002
192.168.4.29,192.168.4.133,14442,56668,1024,0x0002
192.168.4.111,192.168.4.133,8022,56668,1024,0x0002
192.168.4.113,192.168.4.133,57294,56668,1024,0x0002
192.168.4.1,192.168.4.133,2013,56668,1024,0x0002
192.168.4.20,192.168.4.133,787,56668,1024,0x0002
192.168.4.21,192.168.4.133,787,56668,1024,0x0002
192.168.4.29,192.168.4.133,2013,56668,1024,0x0002
192.168.4.111,192.168.4.133,1503,56668,1024,0x0002
192.168.4.113,192.168.4.133,1081,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,1149,0,0x0014
192.168.4.133,192.168.4.113,56668,787,0,0x0014
192.168.4.21,192.168.4.133,1149,56668,1024,0x0002
192.168.4.29,192.168.4.133,787,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,5000,0,0x0014
192.168.4.133,192.168.4.21,56668,2099,0,0x0014
192.168.4.133,192.168.4.21,56668,14442,0,0x0014
192.168.4.133,192.168.4.113,56668,1271,0,0x0014
192.168.4.133,192.168.4.113,56668,1081,0,0x0014
192.168.4.133,192.168.4.113,56668,57294,0,0x0014
192.168.4.133,192.168.4.21,56668,2013,0,0x0014
192.168.4.133,192.168.4.21,56668,787,0,0x0014
192.168.4.111,192.168.4.133,20222,56668,1024,0x0002
192.168.4.113,192.168.4.133,5051,56668,1024,0x0002
192.168.4.1,192.168.4.133,787,56668,1024,0x0002
192.168.4.20,192.168.4.133,1149,56668,1024,0x0002
192.168.4.21,192.168.4.133,1271,56668,1024,0x0002
192.168.4.29,192.168.4.133,1149,56668,1024,0x0002
192.168.4.111,192.168.4.133,24,56668,1024,0x0002
192.168.4.113,192.168.4.133,8022,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,1149,0,0x0014
192.168.4.21,192.168.4.133,57294,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,8022,0,0x0014
192.168.4.133,192.168.4.113,56668,5051,0,0x0014
192.168.4.111,192.168.4.133,3995,56668,1024,0x0002
192.168.4.113,192.168.4.133,1503,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,1271,0,0x0014
192.168.4.21,192.168.4.133,1081,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,57294,0,0x0014
192.168.4.133,192.168.4.113,56668,1503,0,0x0014
192.168.4.111,192.168.4.133,7106,56668,1024,0x0002
192.168.4.20,192.168.4.133,1271,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,1081,0,0x0014
192.168.4.133,192.168.4.111,56668,2099,14000,0x0014
192.168.4.133,192.168.4.111,56668,14442,14000,0x0014
192.168.4.133,192.168.4.111,56668,1149,14000,0x0014
192.168.4.133,192.168.4.111,56668,5000,14000,0x0014
192.168.4.111,192.168.4.133,32777,56668,1024,0x0002
192.168.4.113,192.168.4.133,20222,56668,1024,0x0002
192.168.4.1,192.168.4.133,1149,56668,1024,0x0002
192.168.4.20,192.168.4.133,57294,56668,1024,0x0002
192.168.4.21,192.168.4.133,5051,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,2099,0,0x0014
192.168.4.133,192.168.4.20,56668,5000,0,0x0014
192.168.4.133,192.168.4.20,56668,1149,0,0x0014
192.168.4.133,192.168.4.20,56668,14442,0,0x0014
192.168.4.133,192.168.4.20,56668,3211,0,0x0014
192.168.4.133,192.168.4.29,56668,3211,0,0x0014
192.168.4.133,192.168.4.20,56668,787,0,0x0014
192.168.4.133,192.168.4.29,56668,306,0,0x0014
192.168.4.133,192.168.4.20,56668,2013,0,0x0014
192.168.4.133,192.168.4.29,56668,5087,0,0x0014
192.168.4.133,192.168.4.20,56668,1271,0,0x0014
192.168.4.133,192.168.4.29,56668,6502,0,0x0014
192.168.4.77,192.168.4.133,110,56668,1024,0x0002
192.168.4.77,192.168.4.133,5900,56668,1024,0x0002
192.168.4.77,192.168.4.133,8080,56668,1024,0x0002
192.168.4.111,192.168.4.133,3168,56668,1024,0x0002
192.168.4.113,192.168.4.133,24,56668,1024,0x0002
192.168.4.1,192.168.4.133,1271,56668,1024,0x0002
192.168.4.77,192.168.4.133,25,56668,1024,0x0002
192.168.4.20,192.168.4.133,1081,56668,1024,0x0002
192.168.4.21,192.168.4.133,8022,56668,1024,0x0002
192.168.4.29,192.168.4.133,1271,56668,1024,0x0002
192.168.4.111,192.168.4.133,2001,56668,1024,0x0002
192.168.4.77,192.168.4.133,111,56668,1024,0x0002
192.168.4.113,192.168.4.133,3995,56668,1024,0x0002
192.168.4.1,192.168.4.133,57294,56668,1024,0x0002
192.168.4.20,192.168.4.133,5051,56668,1024,0x0002
192.168.4.77,192.168.4.133,995,56668,1024,0x0002
192.168.4.77,192.168.4.133,445,56668,1024,0x0002
192.168.4.77,192.168.4.133,1025,56668,1024,0x0002
192.168.4.77,192.168.4.133,21,56668,1024,0x0002
192.168.4.77,192.168.4.133,139,56668,1024,0x0002
192.168.4.75,192.168.4.133,110,56668,1024,0x0002
192.168.4.75,192.168.4.133,5900,56668,1024,0x0002
192.168.4.75,192.168.4.133,8080,56668,1024,0x0002
192.168.4.75,192.168.4.133,25,56668,1024,0x0002
192.168.4.75,192.168.4.133,111,56668,1024,0x0002
192.168.4.75,192.168.4.133,995,56668,1024,0x0002
192.168.4.75,192.168.4.133,445,56668,1024,0x0002
192.168.4.75,192.168.4.133,1025,56668,1024,0x0002
192.168.4.75,192.168.4.133,21,56668,1024,0x0002
192.168.4.75,192.168.4.133,139,56668,1024,0x0002
192.168.4.113,192.168.4.133,7106,56668,1024,0x0002
192.168.4.1,192.168.4.133,1081,56668,1024,0x0002
192.168.4.20,192.168.4.133,8022,56668,1024,0x0002
192.168.4.133,192.168.4.1,56668,57294,0,0x0014
192.168.4.133,192.168.4.113,56668,20222,0,0x0014
192.168.4.133,192.168.4.113,56668,24,0,0x0014
192.168.4.133,192.168.4.113,56668,3995,0,0x0014
192.168.4.133,192.168.4.21,56668,8022,0,0x0014
192.168.4.133,192.168.4.113,56668,7106,0,0x0014
192.168.4.113,192.168.4.133,32777,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,5051,0,0x0014
192.168.4.133,192.168.4.29,56668,2013,0,0x0014
192.168.4.133,192.168.4.111,56668,1271,14000,0x0014
192.168.4.133,192.168.4.29,56668,1149,0,0x0014
192.168.4.133,192.168.4.29,56668,2099,0,0x0014
192.168.4.133,192.168.4.111,56668,57294,14000,0x0014
192.168.4.133,192.168.4.29,56668,14442,0,0x0014
192.168.4.133,192.168.4.20,56668,5051,0,0x0014
192.168.4.133,192.168.4.29,56668,5000,0,0x0014
192.168.4.133,192.168.4.29,56668,2393,0,0x0014
192.168.4.133,192.168.4.20,56668,8022,0,0x0014
192.168.4.133,192.168.4.29,56668,787,0,0x0014
192.168.4.133,192.168.4.111,56668,24,14000,0x0014
192.168.4.133,192.168.4.29,56668,4662,0,0x0014
192.168.4.1,192.168.4.133,5051,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,57294,0,0x0014
192.168.4.20,192.168.4.133,1503,56668,1024,0x0002
192.168.4.21,192.168.4.133,1503,56668,1024,0x0002
192.168.4.29,192.168.4.133,57294,56668,1024,0x0002
192.168.4.113,192.168.4.133,3168,56668,1024,0x0002
192.168.4.133,192.168.4.111,56668,20222,14000,0x0014
192.168.4.133,192.168.4.20,56668,1081,0,0x0014
192.168.4.21,192.168.4.133,20222,56668,1024,0x0002
192.168.4.29,192.168.4.133,1081,56668,1024,0x0002
192.168.4.113,192.168.4.133,2001,56668,1024,0x0002
192.168.4.1,192.168.4.133,8022,56668,1024,0x0002
192.168.4.20,192.168.4.133,20222,56668,1024,0x0002
192.168.4.21,192.168.4.133,24,56668,1024,0x0002
192.168.4.29,192.168.4.133,5051,56668,1024,0x0002
192.168.4.113,192.168.4.133,2004,56668,1024,0x0002
192.168.4.1,192.168.4.133,1503,56668,1024,0x0002
192.168.4.20,192.168.4.133,24,56668,1024,0x0002
192.168.4.21,192.168.4.133,3995,56668,1024,0x0002
192.168.4.29,192.168.4.133,8022,56668,1024,0x0002
192.168.4.113,192.168.4.133,8194,56668,1024,0x0002
192.168.4.1,192.168.4.133,20222,56668,1024,0x0002
192.168.4.20,192.168.4.133,3995,56668,1024,0x0002
192.168.4.21,192.168.4.133,7106,56668,1024,0x0002
192.168.4.29,192.168.4.133,1503,56668,1024,0x0002
192.168.4.106,192.168.4.133,110,56668,1024,0x0002
192.168.4.106,192.168.4.133,5900,56668,1024,0x0002
192.168.4.106,192.168.4.133,8080,56668,1024,0x0002
192.168.4.106,192.168.4.133,25,56668,1024,0x0002
192.168.4.106,192.168.4.133,111,56668,1024,0x0002
192.168.4.106,192.168.4.133,995,56668,1024,0x0002
192.168.4.106,192.168.4.133,445,56668,1024,0x0002
192.168.4.106,192.168.4.133,1025,56668,1024,0x0002
192.168.4.106,192.168.4.133,21,56668,1024,0x0002
192.168.4.106,192.168.4.133,139,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,3168,0,0x0014
192.168.4.133,192.168.4.77,56668,25,0,0x0014
192.168.4.133,192.168.4.77,56668,995,0,0x0014
192.168.4.133,192.168.4.77,56668,8080,0,0x0014
192.168.4.133,192.168.4.77,56668,111,0,0x0014
192.168.4.133,192.168.4.77,56668,139,0,0x0014
192.168.4.133,192.168.4.77,56668,445,0,0x0014
192.168.4.133,192.168.4.77,56668,110,0,0x0014
192.168.4.133,192.168.4.77,56668,5900,0,0x0014
192.168.4.133,192.168.4.77,56668,21,0,0x0014
192.168.4.133,192.168.4.77,56668,1025,0,0x0014
192.168.4.133,192.168.4.113,56668,32777,0,0x0014
192.168.4.133,192.168.4.29,56668,1271,0,0x0014
192.168.4.133,192.168.4.111,56668,1503,14000,0x0014
192.168.4.133,192.168.4.111,56668,2013,14000,0x0014
192.168.4.133,192.168.4.111,56668,787,14000,0x0014
192.168.4.133,192.168.4.20,56668,1503,0,0x0014
192.168.4.133,192.168.4.113,56668,2001,0,0x0014
192.168.4.133,192.168.4.113,56668,2004,0,0x0014
192.168.4.133,192.168.4.111,56668,8022,14000,0x0014
192.168.4.133,192.168.4.111,56668,5051,14000,0x0014
192.168.4.133,192.168.4.111,56668,1081,14000,0x0014
192.168.4.133,192.168.4.113,56668,8194,0,0x0014
192.168.4.133,192.168.4.111,56668,7106,14000,0x0014
192.168.4.133,192.168.4.29,56668,57294,0,0x0014
192.168.4.133,192.168.4.21,56668,3995,0,0x0014
192.168.4.133,192.168.4.21,56668,7106,0,0x0014
192.168.4.133,192.168.4.21,56668,1503,0,0x0014
192.168.4.133,192.168.4.21,56668,24,0,0x0014
192.168.4.133,192.168.4.75,56668,1025,0,0x0014
192.168.4.133,192.168.4.75,56668,111,0,0x0014
192.168.4.133,192.168.4.75,56668,8080,0,0x0014
192.168.4.133,192.168.4.75,56668,139,0,0x0014
192.168.4.133,192.168.4.75,56668,21,0,0x0014
192.168.4.133,192.168.4.75,56668,25,0,0x0014
192.168.4.133,192.168.4.75,56668,110,0,0x0014
192.168.4.133,192.168.4.75,56668,5900,0,0x0014
192.168.4.133,192.168.4.21,56668,20222,0,0x0014
192.168.4.133,192.168.4.75,56668,995,0,0x0014
192.168.4.133,192.168.4.75,56668,445,0,0x0014
192.168.4.113,192.168.4.133,1132,56668,1024,0x0002
192.168.4.1,192.168.4.133,24,56668,1024,0x0002
192.168.4.20,192.168.4.133,7106,56668,1024,0x0002
192.168.4.21,192.168.4.133,32777,56668,1024,0x0002
192.168.4.29,192.168.4.133,20222,56668,1024,0x0002
192.168.4.75,192.168.4.133,8888,56668,1024,0x0002
192.168.4.77,192.168.4.133,8888,56668,1024,0x0002
192.168.4.113,192.168.4.133,1044,56668,1024,0x0002
