ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.133,192.168.4.78,52825,1723,0,0x0014
192.168.4.1,192.168.4.133,53,52825,1024,0x0002
192.168.4.20,192.168.4.133,21,52825,1024,0x0002
192.168.4.21,192.168.4.133,5900,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,53,29200,0x0012
192.168.4.133,192.168.4.20,52825,8888,0,0x0014
192.168.4.1,192.168.4.133,53,52825,0,0x0004
192.168.4.78,192.168.4.133,21,52825,1024,0x0002
192.168.4.106,192.168.4.133,21,52825,1024,0x0002
192.168.4.20,192.168.4.133,135,52825,1024,0x0002
192.168.4.21,192.168.4.133,110,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,1723,0,0x0014
192.168.4.133,192.168.4.20,52825,21,0,0x0014
192.168.4.136,192.168.4.133,80,52825,1024,0x0002
192.168.4.136,192.168.4.133,53,52825,1024,0x0002
192.168.4.136,192.168.4.133,445,52825,1024,0x0002
192.168.4.133,192.168.4.21,52825,5900,0,0x0014
192.168.4.78,192.168.4.133,135,52825,1024,0x0002
192.168.4.106,192.168.4.133,135,52825,1024,0x0002
192.168.4.1,192.168.4.133,445,52825,1024,0x0002
192.168.4.20,192.168.4.133,5900,52825,1024,0x0002
192.168.4.21,192.168.4.133,143,52825,1024,0x0002
192.168.4.133,192.168.4.21,52825,110,0,0x0014
192.168.4.133,192.168.4.106,52825,8888,0,0x0014
192.168.4.133,192.168.4.78,52825,8888,0,0x0014
192.168.4.133,192.168.4.106,52825,1723,0,0x0014
192.168.4.133,192.168.4.1,52825,445,0,0x0014
192.168.4.76,192.168.4.133,8888,52825,1024,0x0002
192.168.4.78,192.168.4.133,5900,52825,1024,0x0002
192.168.4.106,192.168.4.133,5900,52825,1024,0x0002
192.168.4.1,192.168.4.133,1723,52825,1024,0x0002
192.168.4.20,192.168.4.133,110,52825,1024,0x0002
192.168.4.21,192.168.4.133,111,52825,1024,0x0002
192.168.4.76,192.168.4.133,21,52825,1024,0x0002
192.168.4.78,192.168.4.133,110,52825,1024,0x0002
192.168.4.106,192.168.4.133,110,52825,1024,0x0002
192.168.4.133,192.168.4.78,52825,21,0,0x0014
192.168.4.133,192.168.4.106,52825,21,0,0x0014
192.168.4.133,192.168.4.20,52825,135,0,0x0014
192.168.4.133,192.168.4.1,52825,1723,0,0x0014
192.168.4.1,192.168.4.133,8888,52825,1024,0x0002
192.168.4.20,192.168.4.133,143,52825,1024,0x0002
192.168.4.21,192.168.4.133,8080,52825,1024,0x0002
192.168.4.76,192.168.4.133,135,52825,1024,0x0002
192.168.4.78,192.168.4.133,143,52825,1024,0x0002
192.168.4.106,192.168.4.133,143,52825,1024,0x0002
192.168.4.1,192.168.4.133,21,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,21,0,0x0014
192.168.4.133,192.168.4.1,52825,8888,0,0x0014
192.168.4.133,192.168.4.20,52825,5900,0,0x0014
192.168.4.133,192.168.4.20,52825,110,0,0x0014
192.168.4.76,192.168.4.133,5900,52825,1024,0x0002
192.168.4.78,192.168.4.133,111,52825,1024,0x0002
192.168.4.106,192.168.4.133,111,52825,1024,0x0002
192.168.4.1,192.168.4.133,135,52825,1024,0x0002
192.168.4.20,192.168.4.133,111,52825,1024,0x0002
192.168.4.21,192.168.4.133,554,52825,1024,0x0002
192.168.4.76,192.168.4.133,110,52825,1024,0x0002
192.168.4.78,192.168.4.133,8080,52825,1024,0x0002
192.168.4.133,192.168.4.21,52825,111,0,0x0014
192.168.4.133,192.168.4.20,52825,143,0,0x0014
192.168.4.133,192.168.4.78,52825,110,0,0x0014
192.168.4.133,192.168.4.78,52825,135,0,0x0014
192.168.4.133,192.168.4.21,52825,8080,0,0x0014
192.168.4.133,192.168.4.21,52825,143,0,0x0014
192.168.4.1,192.168.4.133,5900,52825,1024,0x0002
192.168.4.20,192.168.4.133,8080,52825,1024,0x0002
192.168.4.21,192.168.4.133,139,52825,1024,0x0002
192.168.4.76,192.168.4.133,143,52825,1024,0x0002
192.168.4.78,192.168.4.133,554,52825,1024,0x0002
192.168.4.106,192.168.4.133,8080,52825,1024,0x0002
192.168.4.1,192.168.4.133,110,52825,1024,0x0002
192.168.4.20,192.168.4.133,554,52825,1024,0x0002
192.168.4.21,192.168.4.133,256,52825,1024,0x0002
192.168.4.76,192.168.4.133,111,52825,1024,0x0002
192.168.4.78,192.168.4.133,139,52825,1024,0x0002
192.168.4.106,192.168.4.133,554,52825,1024,0x0002
192.168.4.1,192.168.4.133,143,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,135,0,0x0014
192.168.4.133,192.168.4.78,52825,5900,0,0x0014
192.168.4.133,192.168.4.78,52825,143,0,0x0014
192.168.4.133,192.168.4.1,52825,110,0,0x0014
192.168.4.133,192.168.4.1,52825,143,0,0x0014
192.168.4.133,192.168.4.1,52825,5900,0,0x0014
192.168.4.76,192.168.4.133,8080,52825,1024,0x0002
192.168.4.78,192.168.4.133,256,52825,1024,0x0002
192.168.4.106,192.168.4.133,139,52825,1024,0x0002
192.168.4.1,192.168.4.133,111,52825,1024,0x0002
192.168.4.20,192.168.4.133,139,52825,1024,0x0002
192.168.4.21,192.168.4.133,3389,52825,1024,0x0002
192.168.4.76,192.168.4.133,554,52825,1024,0x0002
192.168.4.78,192.168.4.133,3389,52825,1024,0x0002
192.168.4.106,192.168.4.133,256,52825,1024,0x0002
192.168.4.1,192.168.4.133,8080,52825,1024,0x0002
192.168.4.20,192.168.4.133,256,52825,1024,0x0002
192.168.4.133,192.168.4.20,52825,111,0,0x0014
192.168.4.133,192.168.4.20,52825,8080,0,0x0014
192.168.4.133,192.168.4.20,52825,554,0,0x0014
192.168.4.21,192.168.4.133,23,52825,1024,0x0002
192.168.4.76,192.168.4.133,139,52825,1024,0x0002
192.168.4.78,192.168.4.133,23,52825,1024,0x0002
192.168.4.106,192.168.4.133,3389,52825,1024,0x0002
192.168.4.1,192.168.4.133,554,52825,1024,0x0002
192.168.4.20,192.168.4.133,3389,52825,1024,0x0002
192.168.4.21,192.168.4.133,3306,52825,1024,0x0002
192.168.4.76,192.168.4.133,256,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,8080,0,0x0014
192.168.4.133,192.168.4.1,52825,111,0,0x0014
192.168.4.106,192.168.4.133,23,52825,1024,0x0002
192.168.4.1,192.168.4.133,139,52825,1024,0x0002
192.168.4.20,192.168.4.133,23,52825,1024,0x0002
192.168.4.21,192.168.4.133,1025,52825,1024,0x0002
192.168.4.76,192.168.4.133,3389,52825,1024,0x0002
192.168.4.78,192.168.4.133,3306,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,554,0,0x0014
192.168.4.133,192.168.4.20,52825,139,0,0x0014
192.168.4.133,192.168.4.20,52825,256,0,0x0014
192.168.4.133,192.168.4.78,52825,8080,0,0x0014
192.168.4.133,192.168.4.76,52825,135,0,0x0014
192.168.4.133,192.168.4.76,52825,8888,0,0x0014
192.168.4.133,192.168.4.21,52825,554,0,0x0014
192.168.4.133,192.168.4.76,52825,21,0,0x0014
192.168.4.133,192.168.4.21,52825,256,0,0x0014
192.168.4.133,192.168.4.78,52825,111,0,0x0014
192.168.4.133,192.168.4.76,52825,110,0,0x0014
192.168.4.133,192.168.4.21,52825,139,0,0x0014
192.168.4.133,192.168.4.76,52825,143,0,0x0014
192.168.4.133,192.168.4.1,52825,139,0,0x0014
192.168.4.133,192.168.4.20,52825,3389,0,0x0014
192.168.4.1,192.168.4.133,256,52825,1024,0x0002
192.168.4.20,192.168.4.133,3306,52825,1024,0x0002
192.168.4.21,192.168.4.133,199,52825,1024,0x0002
192.168.4.76,192.168.4.133,23,52825,1024,0x0002
192.168.4.78,192.168.4.133,1025,52825,1024,0x0002
192.168.4.106,192.168.4.133,3306,52825,1024,0x0002
192.168.4.1,192.168.4.133,3389,52825,1024,0x0002
192.168.4.20,192.168.4.133,1025,52825,1024,0x0002
192.168.4.21,192.168.4.133,1720,52825,1024,0x0002
192.168.4.76,192.168.4.133,3306,52825,1024,0x0002
192.168.4.78,192.168.4.133,199,52825,1024,0x0002
192.168.4.106,192.168.4.133,1025,52825,1024,0x0002
192.168.4.1,192.168.4.133,23,52825,1024,0x0002
192.168.4.20,192.168.4.133,199,52825,1024,0x0002
192.168.4.21,192.168.4.133,993,52825,1024,0x0002
192.168.4.76,192.168.4.133,1025,52825,1024,0x0002
192.168.4.78,192.168.4.133,1720,52825,1024,0x0002
192.168.4.106,192.168.4.133,199,52825,1024,0x0002
192.168.4.1,192.168.4.133,3306,52825,1024,0x0002
192.168.4.20,192.168.4.133,1720,52825,1024,0x0002
192.168.4.21,192.168.4.133,995,52825,1024,0x0002
192.168.4.133,192.168.4.20,52825,23,0,0x0014
192.168.4.76,192.168.4.133,199,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,256,0,0x0014
192.168.4.133,192.168.4.1,52825,3389,0,0x0014
192.168.4.133,192.168.4.1,52825,3306,0,0x0014
192.168.4.133,192.168.4.1,52825,23,0,0x0014
192.168.4.106,192.168.4.133,1720,52825,1024,0x0002
192.168.4.1,192.168.4.133,1025,52825,1024,0x0002
192.168.4.20,192.168.4.133,993,52825,1024,0x0002
192.168.4.21,192.168.4.133,22,52825,1024,0x0002
192.168.4.76,192.168.4.133,1720,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,1025,0,0x0014
192.168.4.106,192.168.4.133,993,52825,1024,0x0002
192.168.4.1,192.168.4.133,199,52825,1024,0x0002
192.168.4.20,192.168.4.133,995,52825,1024,0x0002
192.168.4.76,192.168.4.133,993,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,199,0,0x0014
192.168.4.133,192.168.4.76,52825,139,0,0x0014
192.168.4.133,192.168.4.76,52825,5900,0,0x0014
192.168.4.133,192.168.4.76,52825,111,0,0x0014
192.168.4.133,192.168.4.76,52825,554,0,0x0014
192.168.4.133,192.168.4.21,52825,3389,0,0x0014
192.168.4.133,192.168.4.21,52825,1025,0,0x0014
192.168.4.133,192.168.4.76,52825,256,0,0x0014
192.168.4.133,192.168.4.21,52825,23,0,0x0014
192.168.4.133,192.168.4.76,52825,8080,0,0x0014
192.168.4.133,192.168.4.21,52825,3306,0,0x0014
192.168.4.1,192.168.4.133,1720,52825,1024,0x0002
192.168.4.20,192.168.4.133,22,52825,1024,0x0002
192.168.4.21,192.168.4.133,25,52825,1024,0x0002
192.168.4.76,192.168.4.133,995,52825,1024,0x0002
192.168.4.78,192.168.4.133,993,52825,1024,0x0002
192.168.4.1,192.168.4.133,993,52825,1024,0x0002
192.168.4.20,192.168.4.133,25,52825,1024,0x0002
192.168.4.21,192.168.4.133,443,52825,1024,0x0002
192.168.4.76,192.168.4.133,22,52825,1024,0x0002
192.168.4.78,192.168.4.133,995,52825,1024,0x0002
192.168.4.1,192.168.4.133,995,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,993,0,0x0014
192.168.4.133,192.168.4.1,52825,1720,0,0x0014
192.168.4.133,192.168.4.1,52825,995,0,0x0014
192.168.4.133,192.168.4.21,52825,443,0,0x0014
192.168.4.133,192.168.4.21,52825,199,0,0x0014
192.168.4.133,192.168.4.76,52825,3389,0,0x0014
192.168.4.133,192.168.4.21,52825,993,0,0x0014
192.168.4.133,192.168.4.21,52825,1720,0,0x0014
192.168.4.133,192.168.4.21,52825,995,0,0x0014
192.168.4.133,192.168.4.21,52825,22,0,0x0014
192.168.4.76,192.168.4.133,25,52825,1024,0x0002
192.168.4.78,192.168.4.133,22,52825,1024,0x0002
192.168.4.1,192.168.4.133,22,52825,1024,0x0002
192.168.4.20,192.168.4.133,443,52825,1024,0x0002
192.168.4.21,192.168.4.133,587,52825,1024,0x0002
192.168.4.76,192.168.4.133,443,52825,1024,0x0002
192.168.4.133,192.168.4.20,52825,995,0,0x0014
192.168.4.133,192.168.4.20,52825,1025,0,0x0014
192.168.4.133,192.168.4.20,52825,199,0,0x0014
192.168.4.78,192.168.4.133,25,52825,1024,0x0002
192.168.4.133,192.168.4.20,52825,1720,0,0x0014
192.168.4.133,192.168.4.20,52825,3306,0,0x0014
192.168.4.133,192.168.4.20,52825,993,0,0x0014
192.168.4.1,192.168.4.133,25,52825,1024,0x0002
192.168.4.20,192.168.4.133,587,52825,1024,0x0002
192.168.4.21,192.168.4.133,113,52825,1024,0x0002
192.168.4.76,192.168.4.133,587,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,993,0,0x0014
192.168.4.133,192.168.4.21,52825,25,0,0x0014
192.168.4.133,192.168.4.76,52825,199,0,0x0014
192.168.4.133,192.168.4.76,52825,995,0,0x0014
192.168.4.133,192.168.4.76,52825,3306,0,0x0014
192.168.4.133,192.168.4.76,52825,23,0,0x0014
192.168.4.133,192.168.4.76,52825,1720,0,0x0014
192.168.4.133,192.168.4.76,52825,22,0,0x0014
192.168.4.133,192.168.4.76,52825,1025,0,0x0014
192.168.4.133,192.168.4.1,52825,25,0,0x0014
192.168.4.133,192.168.4.1,52825,22,0,0x0014
192.168.4.133,192.168.4.20,52825,25,0,0x0014
192.168.4.133,192.168.4.20,52825,22,0,0x0014
192.168.4.1,192.168.4.133,443,52825,1024,0x0002
192.168.4.20,192.168.4.133,113,52825,1024,0x0002
192.168.4.21,192.168.4.133,683,52825,1024,0x0002
192.168.4.76,192.168.4.133,113,52825,1024,0x0002
192.168.4.78,192.168.4.133,443,52825,1024,0x0002
192.168.4.1,192.168.4.133,587,52825,1024,0x0002
192.168.4.20,192.168.4.133,683,52825,1024,0x0002
192.168.4.21,192.168.4.133,5431,52825,1024,0x0002
192.168.4.76,192.168.4.133,683,52825,1024,0x0002
192.168.4.78,192.168.4.133,587,52825,1024,0x0002
192.168.4.1,192.168.4.133,113,52825,1024,0x0002
192.168.4.20,192.168.4.133,5431,52825,1024,0x0002
192.168.4.21,192.168.4.133,1086,52825,1024,0x0002
192.168.4.76,192.168.4.133,5431,52825,1024,0x0002
192.168.4.78,192.168.4.133,113,52825,1024,0x0002
192.168.4.1,192.168.4.133,683,52825,1024,0x0002
192.168.4.20,192.168.4.133,1086,52825,1024,0x0002
192.168.4.21,192.168.4.133,32784,52825,1024,0x0002
192.168.4.76,192.168.4.133,1086,52825,1024,0x0002
192.168.4.1,192.168.4.133,5431,52825,1024,0x0002
192.168.4.133,192.168.4.21,52825,113,0,0x0014
192.168.4.133,192.168.4.21,52825,587,0,0x0014
192.168.4.133,192.168.4.20,52825,587,0,0x0014
192.168.4.133,192.168.4.20,52825,443,0,0x0014
192.168.4.133,192.168.4.1,52825,587,0,0x0014
192.168.4.133,192.168.4.1,52825,113,0,0x0014
192.168.4.133,192.168.4.1,52825,683,0,0x0014
192.168.4.133,192.168.4.1,52825,443,0,0x0014
192.168.4.133,192.168.4.1,52825,5431,0,0x0014
192.168.4.76,192.168.4.133,32784,52825,1024,0x0002
192.168.4.78,192.168.4.133,683,52825,1024,0x0002
192.168.4.1,192.168.4.133,1086,52825,1024,0x0002
192.168.4.20,192.168.4.133,32784,52825,1024,0x0002
192.168.4.21,192.168.4.133,1026,52825,1024,0x0002
192.168.4.76,192.168.4.133,1026,52825,1024,0x0002
192.168.4.78,192.168.4.133,5431,52825,1024,0x0002
192.168.4.1,192.168.4.133,32784,52825,1024,0x0002
192.168.4.76,192.168.4.133,5051,52825,1024,0x0002
192.168.4.77,192.168.4.133,80,52825,1024,0x0002
192.168.4.77,192.168.4.133,53,52825,1024,0x0002
192.168.4.77,192.168.4.133,445,52825,1024,0x0002
192.168.4.77,192.168.4.133,1723,52825,1024,0x0002
192.168.4.77,192.168.4.133,8888,52825,1024,0x0002
192.168.4.77,192.168.4.133,21,52825,1024,0x0002
192.168.4.77,192.168.4.133,135,52825,1024,0x0002
192.168.4.77,192.168.4.133,5900,52825,1024,0x0002
192.168.4.77,192.168.4.133,110,52825,1024,0x0002
192.168.4.77,192.168.4.133,143,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,587,0,0x0014
192.168.4.133,192.168.4.76,52825,25,0,0x0014
192.168.4.133,192.168.4.76,52825,443,0,0x0014
192.168.4.133,192.168.4.106,52825,111,0,0x0014
192.168.4.133,192.168.4.106,52825,3306,0,0x0014
192.168.4.133,192.168.4.106,52825,8080,0,0x0014
192.168.4.133,192.168.4.106,52825,5900,0,0x0014
192.168.4.133,192.168.4.106,52825,110,0,0x0014
192.168.4.133,192.168.4.106,52825,256,0,0x0014
192.168.4.133,192.168.4.106,52825,135,0,0x0014
192.168.4.133,192.168.4.106,52825,993,0,0x0014
192.168.4.133,192.168.4.106,52825,143,0,0x0014
192.168.4.133,192.168.4.106,52825,139,0,0x0014
192.168.4.133,192.168.4.106,52825,3389,0,0x0014
192.168.4.133,192.168.4.106,52825,554,0,0x0014
192.168.4.133,192.168.4.106,52825,23,0,0x0014
192.168.4.133,192.168.4.106,52825,199,0,0x0014
192.168.4.133,192.168.4.106,52825,1720,0,0x0014
192.168.4.133,192.168.4.1,52825,32784,0,0x0014
192.168.4.133,192.168.4.1,52825,1086,0,0x0014
192.168.4.133,192.168.4.106,52825,1025,0,0x0014
192.168.4.106,192.168.4.133,995,52825,1024,0x0002
192.168.4.1,192.168.4.133,1026,52825,1024,0x0002
192.168.4.20,192.168.4.133,1026,52825,1024,0x0002
192.168.4.21,192.168.4.133,5051,52825,1024,0x0002
192.168.4.76,192.168.4.133,5030,52825,1024,0x0002
192.168.4.78,192.168.4.133,1086,52825,1024,0x0002
192.168.4.106,192.168.4.133,22,52825,1024,0x0002
192.168.4.1,192.168.4.133,5051,52825,1024,0x0002
192.168.4.20,192.168.4.133,5051,52825,1024,0x0002
192.168.4.21,192.168.4.133,5030,52825,1024,0x0002
192.168.4.76,192.168.4.133,5190,52825,1024,0x0002
192.168.4.78,192.168.4.133,32784,52825,1024,0x0002
192.168.4.106,192.168.4.133,25,52825,1024,0x0002
192.168.4.1,192.168.4.133,5030,52825,1024,0x0002
192.168.4.20,192.168.4.133,5030,52825,1024,0x0002
192.168.4.21,192.168.4.133,5190,52825,1024,0x0002
192.168.4.76,192.168.4.133,1010,52825,1024,0x0002
192.168.4.78,192.168.4.133,1026,52825,1024,0x0002
192.168.4.106,192.168.4.133,443,52825,1024,0x0002
192.168.4.1,192.168.4.133,5190,52825,1024,0x0002
192.168.4.20,192.168.4.133,5190,52825,1024,0x0002
192.168.4.133,192.168.4.21,52825,1086,0,0x0014
192.168.4.133,192.168.4.21,52825,683,0,0x0014
192.168.4.133,192.168.4.21,52825,32784,0,0x0014
192.168.4.133,192.168.4.21,52825,1026,0,0x0014
192.168.4.133,192.168.4.21,52825,5431,0,0x0014
192.168.4.133,192.168.4.20,52825,5431,0,0x0014
192.168.4.133,192.168.4.20,52825,113,0,0x0014
192.168.4.133,192.168.4.20,52825,683,0,0x0014
192.168.4.133,192.168.4.20,52825,1086,0,0x0014
192.168.4.133,192.168.4.20,52825,32784,0,0x0014
192.168.4.133,192.168.4.77,52825,1723,0,0x0014
192.168.4.133,192.168.4.77,52825,8888,0,0x0014
192.168.4.133,192.168.4.77,52825,110,0,0x0014
192.168.4.133,192.168.4.77,52825,135,0,0x0014
192.168.4.133,192.168.4.77,52825,445,0,0x0014
192.168.4.133,192.168.4.77,52825,80,0,0x0014
192.168.4.133,192.168.4.77,52825,143,0,0x0014
192.168.4.133,192.168.4.77,52825,5900,0,0x0014
192.168.4.133,192.168.4.77,52825,53,0,0x0014
192.168.4.133,192.168.4.77,52825,21,0,0x0014
192.168.4.133,192.168.4.1,52825,5051,0,0x0014
192.168.4.133,192.168.4.1,52825,1026,0,0x0014
192.168.4.133,192.168.4.1,52825,5190,0,0x0014
192.168.4.133,192.168.4.1,52825,5030,0,0x0014
192.168.4.76,192.168.4.133,33,52825,1024,0x0002
192.168.4.77,192.168.4.133,111,52825,1024,0x0002
192.168.4.78,192.168.4.133,5051,52825,1024,0x0002
192.168.4.106,192.168.4.133,587,52825,1024,0x0002
192.168.4.1,192.168.4.133,1010,52825,1024,0x0002
192.168.4.20,192.168.4.133,1010,52825,1024,0x0002
192.168.4.21,192.168.4.133,1010,52825,1024,0x0002
192.168.4.76,192.168.4.133,2967,52825,1024,0x0002
192.168.4.77,192.168.4.133,8080,52825,1024,0x0002
192.168.4.106,192.168.4.133,113,52825,1024,0x0002
192.168.4.1,192.168.4.133,33,52825,1024,0x0002
192.168.4.20,192.168.4.133,33,52825,1024,0x0002
192.168.4.21,192.168.4.133,33,52825,1024,0x0002
192.168.4.76,192.168.4.133,1075,52825,1024,0x0002
192.168.4.77,192.168.4.133,554,52825,1024,0x0002
192.168.4.106,192.168.4.133,683,52825,1024,0x0002
192.168.4.1,192.168.4.133,2967,52825,1024,0x0002
192.168.4.20,192.168.4.133,2967,52825,1024,0x0002
192.168.4.21,192.168.4.133,2967,52825,1024,0x0002
192.168.4.76,192.168.4.133,8400,52825,1024,0x0002
192.168.4.77,192.168.4.133,139,52825,1024,0x0002
192.168.4.106,192.168.4.133,5431,52825,1024,0x0002
192.168.4.1,192.168.4.133,1075,52825,1024,0x0002
192.168.4.20,192.168.4.133,1075,52825,1024,0x0002
192.168.4.21,192.168.4.133,1075,52825,1024,0x0002
192.168.4.23,192.168.4.133,80,52825,1024,0x0002
192.168.4.23,192.168.4.133,53,52825,1024,0x0002
192.168.4.23,192.168.4.133,445,52825,1024,0x0002
192.168.4.23,192.168.4.133,1723,52825,1024,0x0002
192.168.4.23,192.168.4.133,8888,52825,1024,0x0002
192.168.4.23,192.168.4.133,21,52825,1024,0x0002
192.168.4.23,192.168.4.133,135,52825,1024,0x0002
192.168.4.23,192.168.4.133,5900,52825,1024,0x0002
192.168.4.23,192.168.4.133,110,52825,1024,0x0002
192.168.4.23,192.168.4.133,143,52825,1024,0x0002
192.168.4.133,192.168.4.1,52825,2967,0,0x0014
192.168.4.133,192.168.4.1,52825,1075,0,0x0014
192.168.4.133,192.168.4.1,52825,33,0,0x0014
192.168.4.133,192.168.4.1,52825,1010,0,0x0014
192.168.4.133,192.168.4.20,52825,5030,0,0x0014
192.168.4.133,192.168.4.20,52825,5190,0,0x0014
192.168.4.133,192.168.4.20,52825,1026,0,0x0014
192.168.4.133,192.168.4.77,52825,111,0,0x0014
192.168.4.133,192.168.4.20,52825,5051,0,0x0014
192.168.4.133,192.168.4.77,52825,554,0,0x0014
192.168.4.133,192.168.4.77,52825,139,0,0x0014
192.168.4.133,192.168.4.77,52825,8080,0,0x0014
192.168.4.133,192.168.4.76,52825,5431,0,0x0014
192.168.4.133,192.168.4.76,52825,32784,0,0x0014
192.168.4.133,192.168.4.21,52825,5051,0,0x0014
192.168.4.133,192.168.4.76,52825,683,0,0x0014
192.168.4.133,192.168.4.21,52825,5030,0,0x0014
192.168.4.133,192.168.4.76,52825,113,0,0x0014
192.168.4.133,192.168.4.76,52825,5051,0,0x0014
192.168.4.133,192.168.4.21,52825,33,0,0x0014
192.168.4.133,192.168.4.76,52825,1026,0,0x0014
192.168.4.133,192.168.4.21,52825,5190,0,0x0014
192.168.4.133,192.168.4.76,52825,1086,0,0x0014
192.168.4.133,192.168.4.21,52825,1010,0,0x0014
192.168.4.76,192.168.4.133,7938,52825,1024,0x0002
192.168.4.77,192.168.4.133,256,52825,1024,0x0002
192.168.4.106,192.168.4.133,1086,52825,1024,0x0002
192.168.4.1,192.168.4.133,8400,52825,1024,0x0002
192.168.4.20,192.168.4.133,8400,52825,1024,0x0002
192.168.4.21,192.168.4.133,8400,52825,1024,0x0002
192.168.4.76,192.168.4.133,3000,52825,1024,0x0002
192.168.4.77,192.168.4.133,3389,52825,1024,0x0002
192.168.4.106,192.168.4.133,32784,52825,1024,0x0002
192.168.4.1,192.168.4.133,7938,52825,1024,0x0002
192.168.4.20,192.168.4.133,7938,52825,1024,0x0002
